ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID562225551,16 Wurruk St,FAWKNER,650000.0,h,24/06/2017,3,1.0,4.0,616.0,59.0,-37.71245,144.97059,19962,916.99,37.0,0,1253.6666666666667,7401.333333333333,484.6666666666667
ID367985455,19/877 Punt Rd,SOUTH YARRA,360000.0,u,12/11/2016,1,1.0,1.0,0.0,49.0,-37.8339,144.9872,19959,678.85,12.571428571428571,0,1568.6666666666667,4937.333333333333,608.0
ID729649999,721 Ballarat Rd,ARDEER,730000.0,h,19/08/2017,3,2.0,2.0,739.0,49.0,-37.77245,144.8001,20020,1195.86,21.333333333333332,0,438.6666666666667,815.0,153.0
ID640863677,21 Woorite Pl,KEILOR EAST,900000.0,h,12/11/2016,3,1.0,1.0,713.0,49.0,-37.7301,144.8671,20033,4978.71,34.0,1,771.3333333333334,1545.3333333333333,210.33333333333334
ID252882656,73 Pecham St,GLENROY,963500.0,h,27/05/2017,3,2.0,6.0,697.0,59.0,-37.69647,144.9113,20031,427.64,38.0,0,1841.6666666666667,9184.666666666666,533.3333333333334
ID860300507,2 Michael Ct,NIDDRIE,840000.0,t,15/10/2016,3,2.0,2.0,374.0,29.0,-37.7445,144.8834,20037,3158.38,24.0,0,101.0,365.3333333333333,28.333333333333332
ID919432006,4 Gordon St,BENTLEIGH,1340000.0,h,10/09/2016,3,2.0,1.0,526.0,109.0,-37.9279,145.031,19938,497.82,36.84615384615385,0,1242.3333333333333,6182.333333333333,410.0
ID541406485,201/63 Acland St,ST KILDA,430000.0,u,12/11/2016,1,1.0,1.0,1409.0,19.0,-37.8661,144.9772,19956,1482.23,17.5,0,1862.3333333333333,8393.666666666666,831.3333333333334
ID568234943,13 Mutton Rd,FAWKNER,540000.0,h,7/11/2016,3,1.0,1.0,614.0,59.0,-37.7141,144.9677,19962,632.73,37.0,0,1612.3333333333333,9769.0,554.3333333333334
ID949469039,2 Addison St,MOONEE PONDS,1370000.0,h,16/04/2016,3,1.0,2.0,427.0,10.0,-37.7702,144.9266,20039,707.05,20.0,0,389.3333333333333,708.6666666666666,87.66666666666667
ID115967679,18 Benjamin St,SUNSHINE,860000.0,h,15/07/2017,3,1.0,3.0,446.0,109.0,-37.79354,144.8328,20021,557.04,24.555555555555557,0,1412.0,6364.0,699.3333333333334
ID199586073,2/21 Elphin Gr,HAWTHORN,657500.0,u,19/11/2016,2,1.0,1.0,728.0,54.0,-37.8177,145.0424,19903,604.34,17.904761904761905,0,1570.3333333333333,10887.333333333334,1240.6666666666667
ID717317021,2/26 Grandview Rd,NIDDRIE,773000.0,u,26/07/2016,3,1.0,1.0,275.0,69.0,-37.7383,144.8898,20036,2914.93,27.0,0,101.0,365.3333333333333,28.333333333333332
ID294811672,25 Agnew St,BRIGHTON EAST,1650000.0,h,22/05/2016,4,2.0,4.0,506.0,22.0,-37.9111,145.0108,19952,998.17,24.5,0,3787.3333333333335,14549.666666666666,1179.6666666666667
ID173413975,7 Colclough Ct,STRATHMORE,960000.0,h,27/06/2016,5,3.0,2.0,387.0,19.0,-37.7225,144.9055,20033,1498.69,34.0,0,1862.3333333333333,8393.666666666666,831.3333333333334
ID146523253,36 Primrose St,MOONEE PONDS,1065000.0,h,10/12/2016,3,1.0,1.0,395.0,109.0,-37.7593,144.9276,20038,1029.65,22.0,0,389.3333333333333,708.6666666666666,87.66666666666667
ID260185717,11 Milfay Ct,BALWYN NORTH,1651000.0,h,27/11/2016,3,1.0,2.0,657.0,59.0,-37.7895,145.0985,19896,3388.24,28.76923076923077,0,1242.3333333333333,6182.333333333333,410.0
ID583944644,111/101 Grattan St,CARLTON,610250.0,u,7/05/2016,2,1.0,1.0,0.0,25.0,-37.8009,144.9662,19842,1054.98,4.7444444444444445,0,128.66666666666666,339.0,41.333333333333336
ID632834834,20 Stewart St,HAWTHORN EAST,1650000.0,h,27/11/2016,3,1.0,1.0,354.0,119.0,-37.8225,145.0551,19853,552.28,19.15625,0,1612.3333333333333,9769.0,554.3333333333334
ID594742514,73 Nurlendi Rd,VERMONT,1263500.0,h,26/08/2017,4,2.0,2.0,791.0,49.0,-37.84467,145.19276000000005,19900,2968.53,34.666666666666664,0,256.0,511.3333333333333,54.666666666666664
ID730796434,12 Pendle St,BOX HILL,1506000.0,h,17/09/2016,4,2.0,3.0,669.0,39.0,-37.81800000000001,145.1354,19897,559.65,30.818181818181817,0,3787.3333333333335,14549.666666666666,1179.6666666666667
ID370367000,20 Westminster Dr,AVONDALE HEIGHTS,892500.0,h,22/05/2016,3,1.0,1.0,586.0,54.0,-37.7642,144.8603,20004,3471.79,26.375,0,2184.3333333333335,12675.333333333334,826.6666666666666
ID156851467,13 Haddon Ct,MEADOW HEIGHTS,741000.0,h,23/09/2017,8,3.0,1.0,1063.0,39.0,-37.65826,144.92538000000005,44817,311.04,43.0,0,318.3333333333333,497.0,140.66666666666666
ID711415120,17 Marigolds Rd,YALLAMBIE,800000.0,h,27/11/2016,3,2.0,2.0,660.0,25.0,-37.7285,145.0845,19983,1380.14,34.75,1,1388.3333333333333,5449.666666666667,526.6666666666666
ID571914670,45 Stanley St,GLENROY,1220000.0,h,12/08/2017,2,1.0,2.0,829.0,59.0,-37.71259000000001,144.91218999999995,20032,1000.0,36.0,0,1841.6666666666667,9184.666666666666,533.3333333333334
ID606633633,6 Younger St,COBURG,931000.0,h,28/05/2016,4,1.0,1.0,412.0,99.0,-37.7432,144.9768,19965,1188.97,32.0,0,1460.3333333333333,7810.666666666667,676.6666666666666
ID502640530,13 Norville St,BENTLEIGH EAST,1165000.0,h,12/11/2016,3,1.0,1.0,732.0,10.0,-37.9334,145.0667,19937,2632.72,38.266666666666666,0,1242.3333333333333,6182.333333333333,410.0
ID883845320,7/7 Allard St,BRUNSWICK WEST,385000.0,u,18/03/2017,2,1.0,1.0,0.0,49.0,-37.7688,144.9421,19968,1543.42,25.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID694886560,51 Alston St,THORNBURY,887000.0,h,12/11/2016,3,2.0,2.0,540.0,84.0,-37.7554,145.0211,20014,1983.13,25.3,0,3304.6666666666665,7186.666666666667,857.0
ID301890723,23 Moore St,FOOTSCRAY,800000.0,h,27/06/2016,2,1.0,2.0,260.0,79.0,-37.7969,144.9042,20025,473.88,10.18918918918919,0,2649.0,12095.333333333334,939.0
ID530063758,5/23 Daisy St,ESSENDON,411000.0,u,12/11/2016,2,1.0,1.0,0.0,69.0,-37.7547,144.9107,20037,505.39,24.0,0,444.3333333333333,2256.0,119.66666666666667
ID649713912,4/140 Darebin Rd,NORTHCOTE,810000.0,u,17/09/2016,3,1.0,2.0,150.0,19.0,-37.7648,145.0098,20015,1124.15,23.3,0,184.0,440.6666666666667,48.666666666666664
ID820465163,67 McEwan Rd,HEIDELBERG HEIGHTS,1010000.0,h,27/05/2017,3,1.0,2.0,648.0,6.0,-37.73658,145.05341,19936,1321.91,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID434490475,2 Kelvin Cl,NIDDRIE,1080000.0,h,17/09/2016,4,3.0,2.0,539.0,43.0,-37.7444,144.8847,20037,3058.84,24.0,0,101.0,365.3333333333333,28.333333333333332
ID425131692,57 Charles St,SEDDON,850000.0,h,1/07/2017,2,1.0,1.0,152.0,109.0,-37.80697,144.8928,19997,339.27,10.357142857142858,0,885.0,1901.0,227.66666666666666
ID281315511,13/27 Patterson Rd,BENTLEIGH,650000.0,u,10/12/2016,2,1.0,1.0,116.0,59.0,-37.9245,145.0336,19938,179.4,36.84615384615385,0,1242.3333333333333,6182.333333333333,410.0
ID489304331,191 Scotchmer St,FITZROY NORTH,1300000.0,h,26/07/2016,3,1.0,1.0,203.0,129.0,-37.7834,144.9862,20019,546.46,18.3,1,2649.0,12095.333333333334,939.0
ID740714189,16 Cool St,RESERVOIR,840000.0,h,24/09/2016,2,1.0,1.0,714.0,5.0,-37.726,144.9858,20011,1518.09,31.2,1,1118.3333333333333,2578.6666666666665,260.3333333333333
ID589519760,31 Hooker Rd,WERRIBEE,412700.0,h,19/08/2017,3,1.0,1.0,299.0,14.0,-37.89513,144.64056000000005,19921,1866.74,35.142857142857146,0,98.66666666666667,190.66666666666666,19.0
ID613518864,1 Carina Dr,MELTON,460000.0,h,3/09/2017,5,2.0,2.0,590.0,27.0,-37.68217,144.56926,19980,2368.9,39.6,0,1508.3333333333333,6073.0,553.6666666666666
ID553854033,2 Buckingham St,FOOTSCRAY,747000.0,h,16/07/2016,3,1.0,1.0,246.0,79.0,-37.8012,144.8924,20024,166.6,17.4,0,2649.0,12095.333333333334,939.0
ID205652633,25 Robinson St,BRIGHTON EAST,2150000.0,h,19/11/2016,4,3.0,2.0,614.0,49.0,-37.9186,145.0175,19939,1717.0,35.15384615384615,0,3787.3333333333335,14549.666666666666,1179.6666666666667
ID354779762,5 Cooloongatta Rd,CAMBERWELL,1800000.0,h,16/04/2016,3,2.0,0.0,584.0,99.0,-37.8349,145.0758,19851,492.2,24.75,0,5028.333333333333,25718.666666666668,2668.0
ID162082661,109 Simpson St,EAST MELBOURNE,1875000.0,h,17/06/2017,3,1.0,0.0,118.0,129.0,-37.81351,144.98803999999996,19978,337.87,9.125,0,101.33333333333333,253.66666666666666,33.0
ID582194645,229 Rathmines St,FAIRFIELD,1220000.0,h,7/05/2016,2,1.0,2.0,537.0,69.0,-37.7689,145.0177,19930,1145.5,22.0,0,444.3333333333333,2256.0,119.66666666666667
ID968202785,17 Roberts St,BRUNSWICK EAST,1220000.0,h,29/07/2017,2,1.0,1.0,459.0,11.0,-37.76695,144.98203999999996,20016,1209.18,21.3,0,817.6666666666666,1779.6666666666667,181.0
ID667472744,26 Kirkwood Av,SANDRINGHAM,3350000.0,h,12/08/2017,5,4.0,4.0,700.0,44.0,-37.95762,145.01418,19948,1171.02,33.5,0,101.66666666666667,251.33333333333334,18.666666666666668
ID636072571,7/35 Grieve Pde,ALTONA,458000.0,u,9/09/2017,2,1.0,1.0,63.0,44.0,-37.86933,144.81704,19925,558.79,28.5,1,2494.6666666666665,11307.0,1410.0
ID397718929,76 Kidman St,YARRAVILLE,670000.0,h,27/06/2016,3,1.0,1.0,463.0,69.0,-37.8137,144.8636,20022,1609.46,21.4,0,1034.6666666666667,2190.6666666666665,217.33333333333334
ID870187505,120 Templestowe Rd,TEMPLESTOWE LOWER,742500.0,h,3/12/2016,3,1.0,2.0,313.0,39.0,-37.7556,145.0946,19936,2877.54,31.75,0,3304.6666666666665,7186.666666666667,857.0
ID222095454,44 Byron St,NORTH MELBOURNE,990000.0,h,15/10/2016,2,2.0,1.0,584.0,11.0,-37.8016,144.9508,19973,970.81,6.25,0,101.0,365.3333333333333,28.333333333333332
ID357024553,43 Woodside St,FITZROY NORTH,1802500.0,h,8/04/2017,2,2.0,1.0,182.0,139.0,-37.7843,144.9902,20019,228.55,18.3,0,2047.6666666666667,9171.0,742.3333333333334
ID894436415,5 Unsworth Rd,RINGWOOD NORTH,1283000.0,h,16/09/2017,4,2.0,2.0,1019.0,69.0,-37.8004,145.23256999999995,19902,1752.77,38.41379310344828,0,119.33333333333333,452.3333333333333,22.0
ID919702093,54 McConnell St,KENSINGTON,1415000.0,h,17/06/2017,4,2.0,0.0,199.0,37.0,-37.7916,144.92855,20041,298.44,17.0,0,288.0,712.0,75.66666666666667
ID427541038,22 McPherson St,MOONEE PONDS,1310000.0,h,16/04/2016,4,3.0,2.0,475.0,129.0,-37.7609,144.9285,20038,980.7,22.0,0,389.3333333333333,708.6666666666666,87.66666666666667
ID872977704,34 Warralong Av,GREENSBOROUGH,700000.0,h,3/09/2017,3,1.0,2.0,676.0,14.0,-37.71825,145.09488000000005,19984,1269.66,37.666666666666664,0,663.0,4010.0,377.0
ID587379863,217 Huntingdale Rd,ASHWOOD,1126000.0,h,8/04/2017,4,1.0,1.0,656.0,69.0,-37.8696,145.1111,19848,2749.52,30.666666666666668,0,1672.6666666666667,10063.666666666666,646.3333333333334
ID346983115,2/79 Barkly St,ST KILDA,700000.0,u,28/05/2016,2,1.0,1.0,0.0,24.0,-37.8626,144.9818,19957,1157.71,15.5,1,1862.3333333333333,8393.666666666666,831.3333333333334
ID434775059,2115/18 Mt Alexander Rd,TRAVANCORE,341500.0,u,15/07/2017,2,1.0,1.0,16000.0,7.0,-37.78466,144.93829,19971,397.9,19.0,0,1021.6666666666666,5132.0,325.0
ID821479682,64 Adeney Av,KEW,2660000.0,h,12/08/2017,5,2.0,2.0,696.0,79.0,-37.80347,145.0489,19903,2124.12,17.904761904761905,0,288.0,712.0,75.66666666666667
ID325593977,4/23 Carmen St,NEWPORT,740000.0,h,15/07/2017,3,1.0,2.0,204.0,29.0,-37.84234,144.86622,19994,1528.4,16.310344827586206,0,84.33333333333333,293.3333333333333,23.0
ID759851279,30 Davidson St,RESERVOIR,925000.0,h,24/09/2016,5,3.0,4.0,922.0,5.0,-37.6961,144.9865,20008,2240.05,38.22222222222222,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID328200509,16 Cain Ct,ALTONA,1005000.0,h,22/07/2017,3,1.0,2.0,636.0,34.0,-37.86317,144.83927,19927,540.84,24.428571428571427,0,2494.6666666666665,11307.0,1410.0
ID695466875,33 Walker St,MOONEE PONDS,1400000.0,h,28/08/2016,4,2.0,2.0,595.0,119.0,-37.7641,144.9265,20038,670.16,22.0,1,389.3333333333333,708.6666666666666,87.66666666666667
ID689505630,4/15 Stapley Cr,ALTONA NORTH,451500.0,u,15/07/2017,3,1.0,1.0,180.0,54.0,-37.83648,144.86296000000004,19994,1942.78,16.310344827586206,0,2494.6666666666665,11307.0,1410.0
ID803155780,1/43 Abbotsford St,ABBOTSFORD,505000.0,u,27/05/2017,2,1.0,1.0,0.0,49.0,-37.80206,145.00015,19975,596.32,13.235294117647058,0,1214.6666666666667,5603.666666666667,375.3333333333333
ID490123164,145/38 Mt Alexander Rd,TRAVANCORE,315000.0,u,28/05/2016,2,1.0,1.0,0.0,7.0,-37.7847,144.9383,19971,393.36,19.0,0,1306.6666666666667,6853.333333333333,397.3333333333333
ID300889203,28 Claire Wy,TARNEIT,586000.0,h,8/07/2017,4,2.0,2.0,462.0,7.0,-37.85162,144.66522,47648,3378.04,32.09090909090909,0,1479.3333333333333,4398.666666666667,502.0
ID540202986,26 Ayr St,ASCOT VALE,1430000.0,h,16/04/2016,6,2.0,1.0,461.0,119.0,-37.78,144.9295,20040,816.98,18.0,0,3308.3333333333335,15607.0,1809.6666666666667
ID220271840,106/26 Shuter St,MOONEE PONDS,565000.0,u,10/09/2016,3,2.0,1.0,0.0,18.0,-37.7672,144.9209,20038,225.96,22.0,0,389.3333333333333,708.6666666666666,87.66666666666667
ID266456825,17 Station Rd,WILLIAMSTOWN,1085000.0,h,8/10/2016,4,1.0,2.0,458.0,39.0,-37.8571,144.8915,19993,215.19,20.857142857142858,0,1388.3333333333333,5449.666666666667,526.6666666666666
ID895933928,581 Waterdale Rd,HEIDELBERG WEST,532000.0,h,27/05/2017,2,2.0,1.0,220.0,69.0,-37.73549000000001,145.0487,19936,1741.7,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID158096238,2b Roberts Rd,AIRPORT WEST,850000.0,u,3/06/2017,3,2.0,1.0,307.0,59.0,-37.72649000000001,144.88488999999996,20033,3362.37,34.0,0,1214.6666666666667,5603.666666666667,375.3333333333333
ID460267908,4/6 Pine Av,ELWOOD,730000.0,u,22/07/2017,2,2.0,1.0,0.0,6.0,-37.88678,144.98855,19954,1108.04,21.5,0,1666.0,9333.666666666666,523.0
ID904065676,30 Pinrush Rd,BROOKFIELD,456000.0,h,29/07/2017,4,2.0,2.0,576.0,9.0,-37.69104,144.54532,19980,2757.18,39.6,0,179.0,352.3333333333333,42.666666666666664
ID273581446,41 Saltley St,SOUTH KINGSVILLE,855000.0,t,27/11/2016,3,2.0,2.0,337.0,44.0,-37.8288,144.8681,19995,1581.26,14.333333333333334,0,1268.6666666666667,2855.6666666666665,270.3333333333333
ID484855437,37/151 Fitzroy St,ST KILDA,571000.0,u,12/06/2016,2,1.0,1.0,7458.0,18.0,-37.8591,144.97899999999996,19957,1194.8,15.5,0,1862.3333333333333,8393.666666666666,831.3333333333334
ID415562564,258 Nicholson St,SEDDON,920000.0,h,16/07/2016,3,2.0,1.0,309.0,109.0,-37.807,144.898,19997,302.91,10.357142857142858,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID429178069,268 Faraday St,CARLTON,435000.0,u,13/08/2016,1,1.0,1.0,0.0,19.0,-37.7982,144.9651,19842,1325.19,4.7444444444444445,0,128.66666666666666,339.0,41.333333333333336
ID144984475,37 Lee St,DEER PARK,589000.0,h,9/09/2017,3,2.0,2.0,544.0,23.0,-37.7687,144.75833,19982,1590.51,23.90909090909091,0,326.6666666666667,1234.6666666666667,99.0
ID200878382,216 Sunshine Av,KEALBA,572000.0,h,23/09/2017,3,1.0,2.0,554.0,44.0,-37.73522,144.82044,20002,2091.27,31.375,0,591.6666666666666,1189.6666666666667,177.33333333333334
ID945558283,59 David St,LALOR,705500.0,h,24/06/2017,3,1.0,4.0,670.0,59.0,-37.67328,145.02918,20006,1341.45,42.22222222222222,0,1360.6666666666667,6408.666666666667,691.6666666666666
ID582861125,29 Mabel St,CAMBERWELL,2216000.0,h,8/04/2017,4,2.0,0.0,670.0,89.0,-37.8378,145.089,19850,1367.47,26.666666666666668,0,3767.6666666666665,18925.0,2042.3333333333333
ID472967867,25 Dickmann St,RICHMOND,1361000.0,h,25/02/2017,3,2.0,1.0,99.0,119.0,-37.8249,144.9976,19908,660.24,9.538461538461538,1,885.0,1901.0,227.66666666666666
ID312855701,8 Plym St,BENTLEIGH,1107000.0,h,22/04/2017,4,2.0,2.0,478.0,23.0,-37.9321,145.0361,19937,257.01,38.266666666666666,0,959.0,4476.666666666667,324.0
ID878488632,4/44 Victoria St,COBURG,653000.0,u,10/09/2016,2,1.0,1.0,129.0,7.0,-37.7422,144.9606,19965,241.41,32.0,0,1460.3333333333333,7810.666666666667,676.6666666666666
ID338474596,29 Holywood Gr,CARNEGIE,1370000.0,h,12/08/2017,3,1.0,2.0,485.0,13.0,-37.88553,145.05012,19920,747.03,23.451612903225808,0,3767.6666666666665,18925.0,2042.3333333333333
ID249478547,4 Sharp Gr,COBURG NORTH,765000.0,h,8/10/2016,2,1.0,2.0,563.0,94.0,-37.723,144.96,19963,257.44,36.0,0,1460.3333333333333,7810.666666666667,676.6666666666666
ID196682498,143 Burnley St,RICHMOND,777500.0,h,14/05/2016,2,1.0,1.0,151.0,119.0,-37.8171,145.009,19906,1171.31,11.904761904761905,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID624937962,4 Melliodora Pl,YALLAMBIE,731000.0,h,18/06/2016,3,2.0,2.0,566.0,28.0,-37.7195,145.1034,19986,1662.42,43.9,0,1388.3333333333333,5449.666666666667,526.6666666666666
ID939009721,15 Lilac St,BENTLEIGH EAST,1292000.0,h,29/04/2017,4,1.0,2.0,587.0,69.0,-37.9194,145.05700000000004,19939,1770.47,35.15384615384615,0,959.0,4476.666666666667,324.0
ID619148236,13 Bridge Rd,MELTON SOUTH,341000.0,h,15/07/2017,3,2.0,4.0,578.0,8.0,-37.71432,144.57431,19980,1237.49,39.6,0,50.333333333333336,68.0,12.0
ID327273625,7 Fairbairn Rd,SUNSHINE WEST,520000.0,h,3/06/2017,3,2.0,2.0,535.0,39.0,-37.79414000000001,144.81855,20021,1406.33,24.555555555555557,0,2532.3333333333335,5455.0,713.0
ID939889501,3/2 Kardella St,MALVERN EAST,707500.0,u,18/06/2016,3,1.0,1.0,170.0,44.0,-37.8689,145.0504,19943,1177.59,21.26923076923077,0,884.0,2291.3333333333335,376.6666666666667
ID581726409,4/4 Powell St,SOUTH YARRA,401500.0,u,15/07/2017,1,1.0,1.0,10.0,59.0,-37.84157,144.98935,19959,435.74,12.571428571428571,0,1245.0,3886.0,447.6666666666667
ID232692373,2/21 Lillimur Rd,ORMOND,454000.0,u,1/07/2017,1,1.0,1.0,1006.0,9.0,-37.90164,145.04138999999995,19941,234.43,32.15384615384615,0,298.0,735.0,154.0
ID907936620,61 Dent St,ASHBURTON,2650000.0,h,3/09/2016,4,3.0,2.0,753.0,4.0,-37.8669,145.0767,19847,304.08,31.666666666666668,0,2184.3333333333335,12675.333333333334,826.6666666666666
ID479845003,33 Hockey La,ASCOT VALE,1255000.0,h,15/10/2016,3,2.0,2.0,308.0,99.0,-37.7759,144.9338,20039,1056.09,20.0,0,3308.3333333333335,15607.0,1809.6666666666667
ID253462348,160 Bent St,NORTHCOTE,1420000.0,h,28/05/2016,4,1.0,1.0,465.0,129.0,-37.7662,144.9889,20016,693.82,21.3,0,184.0,440.6666666666667,48.666666666666664
ID692127960,2/44 Richardson St,ESSENDON,825000.0,h,10/12/2016,3,1.0,3.0,477.0,64.0,-37.7499,144.9127,20037,746.74,24.0,0,444.3333333333333,2256.0,119.66666666666667
ID167671153,27 Norfolk Cr,BUNDOORA,710000.0,h,15/07/2017,3,1.0,1.0,540.0,51.0,-37.70636,145.05462,19983,2534.03,34.75,0,684.0,1695.6666666666667,161.0
ID950083085,5/25 Ashley St,RESERVOIR,300000.0,u,26/07/2016,2,1.0,1.0,87.0,49.0,-37.7174,145.0016,20010,478.58,34.2,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID309963963,18 Boase St,BRUNSWICK,700000.0,h,3/06/2017,2,1.0,1.0,61.0,12.0,-37.766,144.96076000000005,19968,217.59,25.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID655153011,53 Mary St,KEW,1410000.0,h,26/07/2016,3,2.0,1.0,442.0,27.0,-37.8046,145.0382,19904,1883.94,15.666666666666666,0,369.3333333333333,971.0,95.33333333333333
ID654832636,9 Vine Gr,CARNEGIE,1630000.0,h,22/07/2017,2,1.0,1.0,618.0,44.0,-37.89347,145.04772,19942,638.37,29.23076923076923,0,3767.6666666666665,18925.0,2042.3333333333333
ID273301106,639 Punt Rd,SOUTH YARRA,1855500.0,h,8/07/2017,4,2.0,1.0,176.0,139.0,-37.83986,144.98598,19959,580.93,12.571428571428571,0,1245.0,3886.0,447.6666666666667
ID249117583,34 Booth St,PRESTON,890000.0,h,24/09/2016,2,1.0,3.0,493.0,69.0,-37.74,144.9821,20012,1628.39,28.3,0,923.3333333333334,7218.333333333333,438.0
ID604631795,17 Quarry Cct,COBURG,1020000.0,h,24/06/2017,4,2.0,2.0,441.0,17.0,-37.73572,144.97256000000004,19964,889.93,34.0,0,1097.6666666666667,5916.0,553.3333333333334
ID200377088,271 Edward St,BRUNSWICK EAST,1105000.0,h,3/06/2017,2,1.0,2.0,173.0,129.0,-37.77524,144.97529,19969,1458.49,24.333333333333332,0,817.6666666666666,1779.6666666666667,181.0
ID469687172,21 Hamilton St,NIDDRIE,975000.0,h,13/08/2016,3,1.0,1.0,822.0,69.0,-37.7379,144.8854,20036,3295.52,27.0,0,101.0,365.3333333333333,28.333333333333332
ID898360562,138/56 Nicholson St,ABBOTSFORD,1090000.0,u,18/03/2017,3,2.0,2.0,4290.0,9.0,-37.8078,144.9965,19976,437.43,12.235294117647058,0,1214.6666666666667,5603.666666666667,375.3333333333333
ID952230950,1/3 Evans St,CHADSTONE,960000.0,u,15/07/2017,3,2.0,2.0,382.0,19.0,-37.88304,145.0969,19917,2071.76,29.35483870967742,0,1593.3333333333333,6648.333333333333,530.0
ID571977462,33 Disraeli St,KEW,1440000.0,h,27/11/2016,3,1.0,1.0,298.0,119.0,-37.8021,145.0391,19904,2168.52,15.666666666666666,0,369.3333333333333,971.0,95.33333333333333
ID816044196,7/75 Rosanna Rd,HEIDELBERG,490000.0,h,10/12/2016,2,1.0,1.0,187.0,39.0,-37.7518,145.0698,19935,994.0,29.823529411764707,0,1612.3333333333333,9769.0,554.3333333333334
ID516407903,13/4 Gordon Gr,SOUTH YARRA,480000.0,u,27/06/2016,2,1.0,1.0,0.0,54.0,-37.8337,144.9886,19959,622.69,12.571428571428571,0,1568.6666666666667,4937.333333333333,608.0
ID696858265,1/143 Bradshaw St,ESSENDON,762000.0,u,3/06/2017,2,1.0,1.0,195.0,9.0,-37.74125,144.89502,20036,2375.97,27.0,1,330.3333333333333,1855.0,82.0
ID271273739,38 Grandview Gr,MOORABBIN,950000.0,h,4/06/2016,2,1.0,3.0,649.0,69.0,-37.9424,145.0464,19872,779.63,40.166666666666664,0,101.0,365.3333333333333,28.333333333333332
ID644553337,213 Stokes St,PORT MELBOURNE,1380000.0,h,28/05/2016,3,1.0,0.0,0.0,129.0,-37.8373,144.9397,22180,2388.82,0.0,0,923.3333333333334,7218.333333333333,438.0
ID518210325,21 Wolseley Gr,BRIGHTON,2405000.0,h,28/05/2016,4,1.0,2.0,695.0,49.0,-37.9262,144.9969,19950,680.93,28.5,0,3787.3333333333335,14549.666666666666,1179.6666666666667
ID979191494,17 Gordon St,NEWPORT,900000.0,t,13/05/2017,3,2.0,2.0,575.0,2.0,-37.8389,144.8666,19994,1553.69,16.310344827586206,0,84.33333333333333,293.3333333333333,23.0
ID679353089,11 Martin St,THORNBURY,1272000.0,h,26/07/2016,3,1.0,0.0,297.0,99.0,-37.7609,145.0016,20015,535.59,23.3,0,3304.6666666666665,7186.666666666667,857.0
ID380541103,1/316 Tucker Rd,ORMOND,758000.0,h,4/03/2017,2,1.0,1.0,250.0,59.0,-37.9063,145.0535,19941,1267.22,32.15384615384615,0,298.0,735.0,154.0
ID972651005,30 Veronica St,BENTLEIGH EAST,825000.0,h,3/09/2016,2,2.0,1.0,176.0,11.0,-37.9237,145.0763,19916,2689.29,31.35483870967742,0,1242.3333333333333,6182.333333333333,410.0
ID913511617,16 Cliff St,ESSENDON,1630000.0,h,27/11/2016,3,2.0,2.0,563.0,49.0,-37.7579,144.9114,20037,471.65,24.0,0,444.3333333333333,2256.0,119.66666666666667
ID184743280,57 Crevelli St,RESERVOIR,560000.0,h,1/07/2017,2,1.0,1.0,198.0,59.0,-37.72874,145.02988,20011,2386.91,31.2,0,885.0,1901.0,227.66666666666666
ID624784033,51 Garfield St,RICHMOND,1120000.0,h,17/06/2017,3,2.0,2.0,134.0,12.0,-37.81186,144.99472,19977,254.13,10.125,0,885.0,1901.0,227.66666666666666
ID705807351,8 Princes St,WILLIAMSTOWN,1150000.0,h,8/04/2017,3,1.0,0.0,308.0,119.0,-37.8526,144.895,19993,741.18,20.857142857142858,0,1064.6666666666667,4200.666666666667,432.6666666666667
ID896398995,7 The Mews,SUNSHINE WEST,710000.0,h,29/04/2017,3,1.0,4.0,990.0,69.0,-37.7928,144.8068,20020,1157.1,21.333333333333332,1,2532.3333333333335,5455.0,713.0
ID286863503,24 Highbury Cl,CAROLINE SPRINGS,700000.0,h,19/08/2017,3,2.0,3.0,660.0,129.0,-37.73881,144.73543,52011,3163.25,27.8,0,1288.3333333333333,4242.333333333333,480.0
ID275972618,47 Hoddle St,ESSENDON,1085000.0,h,27/06/2016,3,1.0,1.0,325.0,119.0,-37.7525,144.9232,20036,621.61,27.0,0,444.3333333333333,2256.0,119.66666666666667
ID852094534,75 Sutherland Rd,ARMADALE,1285000.0,h,25/02/2017,3,1.0,2.0,186.0,99.0,-37.8554,145.0173,19945,213.11,19.214285714285715,0,2494.6666666666665,11307.0,1410.0
ID853104177,18 Wigan Cl,WOLLERT,730000.0,h,9/09/2017,4,2.0,2.0,400.0,7.0,-37.61729,145.0238,20005,3946.46,45.22222222222222,0,2524.3333333333335,12864.666666666666,738.6666666666666
